LATITUDE,LONGITUDE,SAMPLE_TIME_UTC,FUNCTIONAL_GROUP,TAXON_NAME,ABUNDANCE_M3,PROJECTNUMBER
-14.22833,121.66,2008-12-05T02:00:05Z,Calanoid,Mecynocera clausi,5,7
-14.22333,121.65833,2008-12-05T14:00:05Z,Cyclopoid,Oithona nana,1.111,7
-14.22333,121.65833,2008-12-05T14:00:05Z,Cyclopoid,Oithona plumifera,13.333,7
-14.22333,121.65833,2008-12-05T14:00:05Z,Calanoid,Lucicutia flavicornis,3.333,7
-14.22333,121.65833,2008-12-05T14:00:05Z,Calanoid,Calocalanus pavoninus,3.333,7
-14.22333,121.65833,2008-12-05T14:00:05Z,Poecilostomatoida,Farranula curta,6.667,7
-14.22333,121.65833,2008-12-05T14:00:05Z,Poecilostomatoida,Farranula concinna,6.667,7
-14.22833,121.66,2008-12-05T02:00:05Z,Calanoid,Paraugaptilus similis,0.357,7
-14.22833,121.66,2008-12-05T02:00:05Z,Cyclopoid,Oithona nana,0.714,7
-14.22833,121.66,2008-12-05T02:00:05Z,Poecilostomatoida,Triconia redacta,1.071,7
-14.22833,121.66,2008-12-05T02:00:05Z,Poecilostomatoida,Oncaea notopus complex,0.741,7
-14.22833,121.66,2008-12-05T02:00:05Z,Poecilostomatoida,Oncaea ovalis complex,32.593,7
-14.22833,121.66,2008-12-05T02:00:05Z,Poecilostomatoida,Oncaea prendeli complex,2.222,7
-14.22833,121.66,2008-12-05T02:00:05Z,Poecilostomatoida,Farranula curta,0.741,7
-14.22833,121.66,2008-12-05T02:00:05Z,Poecilostomatoida,Farranula gibbula,0.741,7
-14.22833,121.66,2008-12-05T02:00:05Z,Poecilostomatoida,Triconia umerus,0.741,7
-14.22833,121.66,2008-12-05T02:00:05Z,Cyclopoid,Oithona similis,2.963,7
-14.22833,121.66,2008-12-05T02:00:05Z,Poecilostomatoida,Triconia minuta complex,5.238,7
-14.22833,121.66,2008-12-05T02:00:05Z,Calanoid,Clausocalanus farrani,1.429,7
-14.22833,121.66,2008-12-05T02:00:05Z,Poecilostomatoida,Oncaea scottodicarloi,2.857,7
-14.22833,121.66,2008-12-05T02:00:05Z,Poecilostomatoida,Oncaea waldemari,1.429,7
-14.22833,121.66,2008-12-05T02:00:05Z,Calanoid,Pleuromamma xiphias,1.429,7
-14.22833,121.66,2008-12-05T02:00:05Z,Calanoid,Temoropia minor,1.429,7
-14.22167,121.65667,2008-12-04T20:00:04Z,Cyclopoid,Oithona plumifera,1.905,7
-14.22167,121.65667,2008-12-04T20:00:04Z,Calanoid,Clausocalanus furcatus,0.635,7
-13.94833,121.98167,2008-12-07T02:00:07Z,Calanoid,Neocalanus gracilis,0.417,7
-13.94833,121.98167,2008-12-07T02:00:07Z,Cyclopoid,Oithona fallax,1.429,7
-13.94833,121.98167,2008-12-07T02:00:07Z,Poecilostomatoida,Farranula curta,1.429,7
-13.94833,121.99,2008-12-07T14:00:07Z,Cyclopoid,Oithona plumifera,0.345,7
-13.94833,121.99,2008-12-07T14:00:07Z,Poecilostomatoida,Corycaeus speciosus,0.667,7
-13.94833,121.99,2008-12-07T14:00:07Z,Cyclopoid,Oithona setigera,3.448,7
-13.94833,121.99,2008-12-07T14:00:07Z,Poecilostomatoida,Ditrichocorycaeus dahli,3.448,7
-13.94833,121.99,2008-12-07T14:00:07Z,Poecilostomatoida,Corycaeus speciosus,3.448,7
-13.94833,121.99,2008-12-07T14:00:07Z,Poecilostomatoida,Farranula concinna,3.448,7
-14.04333,121.86,2008-12-08T08:00:08Z,Calanoid,Pleuromamma indica,0.69,7
-14.04333,121.86,2008-12-08T08:00:08Z,Cyclopoid,Oithona similis,2.727,7
-14.04333,121.86,2008-12-08T08:00:08Z,Cyclopoid,Oithona plumifera,1.818,7
-14.04333,121.86,2008-12-08T08:00:08Z,Cyclopoid,Oithona plumifera,6.349,7
-14.04333,121.86,2008-12-08T08:00:08Z,Calanoid,Mecynocera clausi,3.175,7
-14.03667,121.85667,2008-12-08T14:00:08Z,Cyclopoid,Oithona plumifera,1.481,7
-14.03667,121.85667,2008-12-08T14:00:08Z,Poecilostomatoida,Farranula curta,0.37,7
-14.03667,121.85667,2008-12-08T14:00:08Z,Calanoid,Clausocalanus paululus,0.476,7
-14.03667,121.85667,2008-12-08T14:00:08Z,Calanoid,Clausocalanus paululus,0.476,7
-14.03667,121.85667,2008-12-08T20:00:08Z,Calanoid,Euchaeta rimana,0.333,7
-13.95,121.98167,2008-12-06T08:00:06Z,Cyclopoid,Oithona simplex,0.381,7
-13.95,121.98167,2008-12-06T08:00:06Z,Calanoid,Parvocalanus dubia,0.381,7
-13.95,121.98167,2008-12-06T08:00:06Z,Calanoid,Acrocalanus monachus,0.381,7
-13.95,121.98167,2008-12-06T08:00:06Z,Poecilostomatoida,Ditrichocorycaeus dahli,0.381,7
-13.94667,121.93167,2008-06-28T14:00:28Z,Poecilostomatoida,Farranula concinna,0.625,7
-14.22667,121.65667,2008-06-30T08:00:30Z,Cyclopoid,Oithona robusta,3.077,7
-14.22667,121.65667,2008-06-30T08:00:30Z,Poecilostomatoida,Farranula gibbula,9.091,7
-14.22667,121.65667,2008-06-30T08:00:30Z,Cyclopoid,Oithona simplex,50,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Calanoid,Clausocalanus farrani,1.481,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Poecilostomatoida,Oncaea scottodicarloi,8.148,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Cyclopoid,Oithona fallax,5.714,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Cyclopoid,Oithona attenuata stocky,2.857,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Calanoid,Undeuchaeta plumosa,0.625,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Calanoid,Pleuromamma xiphias,1.429,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Cyclopoid,Oithona fallax,1.429,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Cyclopoid,Oithona simplex,4.286,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Cyclopoid,Oithona simplex,14.286,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Calanoid,Clausocalanus paululus,5.714,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Cyclopoid,Oithona tenuis,5.714,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Cyclopoid,Oithona nana,5.714,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Poecilostomatoida,Farranula carinata,2.857,7
-14.22667,121.65667,2008-07-01T02:00:01Z,Poecilostomatoida,Conaea rapax,2.5,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Poecilostomatoida,Oncaea scottodicarloi,8.571,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Poecilostomatoida,Oncaea venusta venella,1.429,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Poecilostomatoida,Oncaea media,5.714,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Poecilostomatoida,Triconia giesbrechti,2.857,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Cyclopoid,Oithona simplex,15.714,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Poecilostomatoida,Farranula gibbula,2.857,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Calanoid,Calocalanus pavoninus,2.857,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Poecilostomatoida,Oncaea venusta medium,5.714,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Poecilostomatoida,Oncaea media,20,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Harpacticoid,Aegisthus mucronatus,0.27,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Calanoid,Nullosetigera helgae,0.278,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Poecilostomatoida,Farranula curta,0.278,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Poecilostomatoida,Corycaeus crassiusculus,0.278,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Calanoid,Parvocalanus dubia,1.389,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Calanoid,Pleuromamma borealis,0.625,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Cyclopoid,Oithona simplex,0.625,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Cyclopoid,Oithona plumifera,0.625,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Poecilostomatoida,Oncaea tenuimana,1.786,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Poecilostomatoida,Spinoncaea humesi,0.357,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Poecilostomatoida,Conaea rapax,2.857,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Calanoid,Arietellus pavoninus,0.357,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Calanoid,Lucicutia gemina,0.69,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Poecilostomatoida,Triconia conifera,0.69,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Poecilostomatoida,Oncaea tregoubovi complex,2.069,7
-14.09833,121.85,2008-12-02T20:00:02Z,Cyclopoid,Oithona tenuis,9.697,7
-14.09833,121.85,2008-12-02T20:00:02Z,Cyclopoid,Oithona nana,678.788,7
-14.09833,121.85167,2008-12-03T02:00:03Z,Cyclopoid,Oithona nana,96.703,7
-14.22667,121.65833,2008-12-04T08:00:04Z,Calanoid,Lucicutia flavicornis,0.303,7
-14.22667,121.65833,2008-12-04T08:00:04Z,Calanoid,Lucicutia flavicornis,0.606,7
-14.22667,121.65833,2008-12-04T08:00:04Z,Calanoid,Pleuromamma abdominalis,0.645,7
-14.22667,121.65833,2008-12-04T08:00:04Z,Poecilostomatoida,Ditrichocorycaeus dahli,0.645,7
-14.22667,121.65833,2008-12-04T08:00:04Z,Poecilostomatoida,Farranula curta,0.533,7
-14.22667,121.65833,2008-12-04T08:00:04Z,Calanoid,Clausocalanus paululus,1.6,7
-14.22667,121.65833,2008-12-04T08:00:04Z,Cyclopoid,Oithona simplex,0.533,7
-14.22667,121.65833,2008-12-04T08:00:04Z,Calanoid,Clausocalanus furcatus,6.667,7
-14.22667,121.65833,2008-12-04T08:00:04Z,Cyclopoid,Oithona attenuata stocky,2.222,7
-14.22667,121.65833,2008-12-04T08:00:04Z,Cyclopoid,Oithona tenuis,2.222,7
-14.22667,121.65833,2008-12-04T08:00:04Z,Cyclopoid,Oithona nana,31.111,7
-14.22667,121.65833,2008-12-04T08:00:04Z,Poecilostomatoida,Farranula concinna,9.375,7
-14.22667,121.65833,2008-12-04T08:00:04Z,Poecilostomatoida,Farranula gibbula,15.625,7
-14.22667,121.65833,2009-12-01T08:00:01Z,Poecilostomatoida,Corycaeus crassiusculus,2,7
-14.22667,121.65833,2009-12-01T08:00:01Z,Poecilostomatoida,Onychocorycaeus pacificus,6,7
-14.225,121.65833,2009-12-01T14:00:01Z,Calanoid,Clausocalanus brevipes,2,7
-14.225,121.65833,2009-12-01T14:00:01Z,Poecilostomatoida,Corycaeus crassiusculus,8,7
-14.225,121.65833,2009-12-01T14:00:01Z,Cyclopoid,Oithona simplex,2,7
-14.225,121.65833,2009-12-01T14:00:01Z,Calanoid,Undinula vulgaris,2,7
-14.225,121.66333,2009-12-01T20:00:01Z,Cyclopoid,Oithona setigera,2.222,7
-14.225,121.66333,2009-12-01T20:00:01Z,Calanoid,Paracalanus indicus,4.444,7
-14.225,121.66333,2009-12-01T20:00:01Z,Calanoid,Calocalanus pavoninus,2.222,7
-14.225,121.66333,2009-12-01T20:00:01Z,Calanoid,Clausocalanus arcuicornis,4.444,7
-14.225,121.66333,2009-12-01T20:00:01Z,Calanoid,Nannocalanus minor,2.222,7
-14.225,121.66333,2009-12-01T20:00:01Z,Calanoid,Euchaeta rimana,2.222,7
-14.225,121.65833,2009-12-02T02:00:02Z,Cyclopoid,Oithona plumifera,35.556,7
-14.225,121.65833,2009-12-02T02:00:02Z,Cyclopoid,Oithona simplex,35.556,7
-14.225,121.65833,2009-12-02T02:00:02Z,Calanoid,Parvocalanus dubia,8.889,7
-14.225,121.65833,2009-12-02T02:00:02Z,Cyclopoid,Oithona nana,13.333,7
-14.225,121.65833,2009-12-02T02:00:02Z,Cyclopoid,Oithona attenuata stocky,4.444,7
-14.03667,121.855,2009-11-30T02:00:30Z,Poecilostomatoida,Ditrichocorycaeus subtilis,5,7
-14.22667,121.65833,2009-12-01T08:00:01Z,Cyclopoid,Oithona plumifera,0.46,7
-14.22667,121.65833,2009-12-01T08:00:01Z,Poecilostomatoida,Conaea rapax,1.149,7
-14.22667,121.65833,2009-12-01T08:00:01Z,Poecilostomatoida,Conaea rapax,2.529,7
-14.22667,121.65833,2009-12-01T08:00:01Z,Calanoid,Parvocalanus dubia,4,7
-14.22667,121.65833,2009-12-01T08:00:01Z,Calanoid,Paracalanus aculeatus,2,7
-14.22667,121.65833,2009-12-01T08:00:01Z,Cyclopoid,Oithona fallax,4,7
-13.94667,121.98167,2009-11-28T02:00:28Z,Calanoid,Euchaeta rimana,2.667,7
-14.03667,121.85667,2009-11-29T08:00:29Z,Cyclopoid,Oithona similis,9.412,7
-14.03667,121.85667,2009-11-29T08:00:29Z,Harpacticoid,Euterpina acutifrons,2.353,7
-14.03667,121.85667,2009-11-29T08:00:29Z,Poecilostomatoida,Farranula carinata,7.059,7
-14.03667,121.855,2009-11-29T14:00:29Z,Cyclopoid,Oithona simplex,20,7
-14.03667,121.85167,2008-06-26T20:00:26Z,Cyclopoid,Oithona plumifera,6.667,7
-14.03667,121.85167,2008-06-26T20:00:26Z,Cyclopoid,Oithona plumifera,76.923,7
-14.03667,121.85167,2008-06-26T20:00:26Z,Calanoid,Bestiolina similis,15.385,7
-14.03667,121.85167,2008-06-26T20:00:26Z,Cyclopoid,Oithona fallax,30.769,7
-14.03667,121.85333,2008-06-27T02:00:27Z,Calanoid,Heterorhabdus papilliger,0.303,7
-14.03667,121.85333,2008-06-27T02:00:27Z,Cyclopoid,Oithona fallax,0.625,7
-14.03667,121.85333,2008-06-27T02:00:27Z,Poecilostomatoida,Corycaeus speciosus,1.379,7
-14.03667,121.855,2008-06-26T08:00:26Z,Calanoid,Pleuromamma quadrungulata,0.202,7
-14.03667,121.855,2008-06-26T08:00:26Z,Harpacticoid,Euterpina acutifrons,0.714,7
-14.03667,121.855,2008-06-26T08:00:26Z,Cyclopoid,Oithona fallax,5.882,7
-14.03667,121.855,2008-06-26T08:00:26Z,Calanoid,Paracalanus nanus,11.765,7
-14.03667,121.855,2008-06-26T08:00:26Z,Poecilostomatoida,Onychocorycaeus pacificus,5.882,7
-14.03667,121.855,2008-06-26T08:00:26Z,Calanoid,Clausocalanus furcatus,5.882,7
-14.03667,121.855,2008-06-26T14:00:26Z,Cyclopoid,Oithona setigera,0.714,7
-14.03667,121.855,2008-06-26T14:00:26Z,Calanoid,Stephos maculosus,1.429,7
-14.03667,121.855,2008-06-26T14:00:26Z,Cyclopoid,Oithona simplex,3.571,7
-14.03667,121.855,2008-06-26T14:00:26Z,Cyclopoid,Oithona simplex,17.391,7
-14.03667,121.855,2008-06-26T14:00:26Z,Calanoid,Canthocalanus pauper,2.174,7
-14.03667,121.85167,2008-06-26T20:00:26Z,Calanoid,Clausocalanus furcatus,0.313,7
-13.94667,121.93167,2008-06-28T14:00:28Z,Cyclopoid,Oithona tenuis,1.25,7
-13.94667,121.93167,2008-06-28T14:00:28Z,Cyclopoid,Oithona similis,2.632,7
-13.94667,121.93167,2008-06-28T14:00:28Z,Poecilostomatoida,Farranula curta,18.421,7
-13.94667,121.93167,2008-06-28T14:00:28Z,Cyclopoid,Oithona simplex,66.667,7
-13.94667,121.93167,2008-06-28T14:00:28Z,Calanoid,Clausocalanus furcatus,17.778,7
-13.94667,121.98,2008-06-28T20:00:28Z,Calanoid,Undeuchaeta plumosa,0.27,7
-13.94667,121.98,2008-06-28T20:00:28Z,Poecilostomatoida,Conaea rapax,0.27,7
-13.94667,121.98,2008-06-28T20:00:28Z,Cyclopoid,Oithona simplex,1.818,7
-13.94667,121.98,2008-06-28T20:00:28Z,Cyclopoid,Oithona plumifera,5.333,7
-13.94667,121.98,2008-06-28T20:00:28Z,Poecilostomatoida,Farranula gibbula,16,7
-13.94667,121.98,2008-06-28T20:00:28Z,Cyclopoid,Oithona tenuis,5.333,7
-13.94667,121.98167,2008-06-29T02:00:29Z,Poecilostomatoida,Conaea rapax,2.02,7
-13.94667,121.98167,2008-06-29T02:00:29Z,Calanoid,Paracalanus aculeatus minor,0.606,7
-13.95,121.98167,2008-12-06T08:00:06Z,Calanoid,Clausocalanus furcatus,0.381,7
-13.95,121.98167,2008-12-06T08:00:06Z,Cyclopoid,Oithona plumifera,2.581,7
-13.95,121.98167,2008-12-06T08:00:06Z,Calanoid,Mesocalanus tenuicornis,1.29,7
-13.95,121.98167,2008-12-06T08:00:06Z,Cyclopoid,Oithona simplex,35.165,7
-13.95,121.98167,2008-12-06T08:00:06Z,Calanoid,Bestiolina similis,4.396,7
-13.94667,121.98,2008-12-06T20:00:06Z,Calanoid,Rhincalanus rostrifrons,0.444,7
-13.94667,121.98,2008-12-06T20:00:06Z,Cyclopoid,Oithona similis,4.828,7
-13.94667,121.98,2008-12-06T20:00:06Z,Cyclopoid,Oithona plumifera,2.069,7
-13.94667,121.98,2008-12-06T20:00:06Z,Cyclopoid,Oithona plumifera,2.069,7
-13.94667,121.98,2008-12-06T20:00:06Z,Cyclopoid,Oithona nana,1.379,7
-14.03667,121.85667,2008-12-08T20:00:08Z,Cyclopoid,Oithona simplex,75,7
-14.03667,121.85667,2008-12-09T02:00:09Z,Cyclopoid,Oithona plumifera,0.714,7
-14.03667,121.85667,2008-12-09T02:00:09Z,Cyclopoid,Oithona setigera,0.357,7
-14.035,121.85167,2008-12-09T14:00:09Z,Calanoid,Clausocalanus arcuicornis,4.082,7
-14.035,121.85167,2008-12-09T14:00:09Z,Calanoid,Clausocalanus brevipes,4.082,7
-14.0995,121.85282,2009-05-30T08:00:30Z,Cyclopoid,Oithona fallax,3.587,7
-14.22624,121.65948,2009-06-01T08:01:01Z,Cyclopoid,Oithona robusta,0.276,7
-14.22624,121.65948,2009-06-01T08:01:01Z,Calanoid,Pleuromamma borealis,0.69,7
-14.22624,121.65948,2009-06-01T08:01:01Z,Calanoid,Lucicutia flavicornis,3.448,7
-14.22624,121.65948,2009-06-01T08:01:01Z,Calanoid,Rhincalanus rostrifrons,0.833,7
-14.22624,121.65948,2009-06-01T08:01:01Z,Calanoid,Haloptilus longicornis,0.833,7
-14.22624,121.65948,2009-06-01T08:01:01Z,Cyclopoid,Oithona setigera,3.333,7
-14.22624,121.65948,2009-06-01T08:01:01Z,Calanoid,Pleuromamma piseki,3.333,7
-14.22624,121.65948,2009-06-01T08:01:01Z,Poecilostomatoida,Ditrichocorycaeus andrewsi,3.333,7
-14.22606,121.65053,2009-06-01T14:00:01Z,Cyclopoid,Oithona nana,8.571,7
-14.22606,121.65053,2009-06-01T14:00:01Z,Cyclopoid,Dioithona rigida,2.857,7
-14.0995,121.85282,2009-05-30T08:00:30Z,Calanoid,Clausocalanus furcatus,3.587,7
-14.09932,121.85322,2009-05-30T14:00:30Z,Cyclopoid,Oithona similis,10.159,7
-14.09932,121.85322,2009-05-30T14:00:30Z,Cyclopoid,Oithona attenuata stocky,5.079,7
-14.09932,121.85322,2009-05-30T14:00:30Z,Cyclopoid,Oithona simplex,66.032,7
-14.09932,121.85322,2009-05-30T14:00:30Z,Poecilostomatoida,Farranula concinna,10.159,7
-14.09932,121.85322,2009-05-30T14:00:30Z,Calanoid,Clausocalanus farrani,5.079,7
-14.09958,121.85238,2009-05-30T20:00:30Z,Calanoid,Calanopia aurivilli,24.896,7
-14.09958,121.85238,2009-05-30T20:00:30Z,Calanoid,Parvocalanus dubia,58.091,7
-14.09938,121.8534,2009-05-31T02:00:31Z,Cyclopoid,Oithona nana,106.383,7
-14.09938,121.8534,2009-05-31T02:00:31Z,Calanoid,Parvocalanus dubia,21.277,7
-14.03667,121.85667,2008-12-09T02:00:09Z,Cyclopoid,Oithona plumifera,2.381,7
-14.03667,121.85667,2008-12-09T02:00:09Z,Calanoid,Clausocalanus arcuicornis,0.952,7
-14.03667,121.85667,2008-12-09T02:00:09Z,Calanoid,Scolecithrix danae,5.882,7
-14.035,121.85167,2008-12-09T14:00:09Z,Calanoid,Rhincalanus cornutus,0.455,7
-13.94882,121.98642,2009-06-04T01:55:04Z,Calanoid,Candacia catula,5.333,7
-14.0364,121.85604,2009-06-05T14:00:05Z,Calanoid,Undinula vulgaris,2.667,7
-14.0364,121.85604,2009-06-05T14:00:05Z,Calanoid,Parvocalanus dubia,5.333,7
-14.03857,121.90763,2009-06-05T20:29:05Z,Calanoid,Clausocalanus farrani,10,7
-14.03857,121.90763,2009-06-05T20:29:05Z,Poecilostomatoida,Farranula concinna,2.5,7
-13.94667,121.98167,2008-06-28T08:00:28Z,Poecilostomatoida,Farranula carinata,4.211,7
-14.22606,121.65053,2009-06-01T14:00:01Z,Calanoid,Clausocalanus paululus,2.857,7
-14.22659,121.66223,2009-06-01T20:00:01Z,Poecilostomatoida,Farranula curta,2.667,7
-13.94764,121.98077,2009-06-03T13:58:03Z,Cyclopoid,Oithona nana,88.571,7
-13.94882,121.98642,2009-06-04T01:55:04Z,Calanoid,Acrocalanus gibber,2.667,7
-13.94667,121.98167,2009-11-28T02:00:28Z,Cyclopoid,Oithona nana,10.667,7
-14.03667,121.855,2009-11-29T20:00:29Z,Cyclopoid,Oithona nana,26.667,7
-14.225,121.65833,2009-12-01T14:00:01Z,Calanoid,Calocalanus plumulosus,2,7
-14.22167,121.65667,2008-12-04T20:00:04Z,Calanoid,Parvocalanus dubia,2,7
-13.94833,121.99,2008-12-07T14:00:07Z,Calanoid,Clausocalanus paululus,6,7
-13.94833,121.99,2008-12-07T14:00:07Z,Poecilostomatoida,Farranula gibbula,6.897,7
-14.04333,121.86,2008-12-08T08:00:08Z,Poecilostomatoida,Conaea rapax,2.759,7
-14.03667,121.85667,2008-12-08T14:00:08Z,Cyclopoid,Oithona nana,0.952,7
-14.22667,121.65833,2008-06-30T20:00:30Z,Calanoid,Clausocalanus arcuicornis,5.714,7
-14.22667,121.65333,2008-06-30T14:00:30Z,Poecilostomatoida,Oncaea mediterranea complex,0.69,7
-14.22667,121.65833,2008-12-04T08:00:04Z,Poecilostomatoida,Corycaeus speciosus,3.125,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Poecilostomatoida,Triconia minuta complex,3.333,7
-14.22667,121.65833,2009-12-01T08:00:01Z,Calanoid,Euchaeta rimana,2,7
-13.94667,121.98167,2009-11-28T02:00:28Z,Poecilostomatoida,Corycaeus speciosus,2.667,7
-14.03667,121.855,2009-11-29T14:00:29Z,Cyclopoid,Oithona nana,8.889,7
-14.03667,121.85333,2008-06-27T02:00:27Z,Cyclopoid,Oithona plumifera,85.714,7
-14.03667,121.855,2008-06-26T08:00:26Z,Poecilostomatoida,Farranula gibbula,0.714,7
-14.22624,121.65948,2009-06-01T08:01:01Z,Poecilostomatoida,Farranula carinata,3.333,7
-14.22624,121.65948,2009-06-01T08:01:01Z,Calanoid,Calocalanus pavoninus,6.667,7
-14.09932,121.85322,2009-05-30T14:00:30Z,Calanoid,Paracalanus indicus,5.079,7
-14.09958,121.85238,2009-05-30T20:00:30Z,Calanoid,Clausocalanus arcuicornis,16.598,7
-14.09938,121.8534,2009-05-31T02:00:31Z,Calanoid,Parvocalanus dubia,10.638,7
-14.09833,121.85167,2009-11-25T08:00:25Z,Poecilostomatoida,Triconia umerus complex,6.612,7
-14.1,121.85167,2008-12-02T14:00:02Z,Poecilostomatoida,Oncaea waldemari,7.207,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Calanoid,Scolecithrix danae,2.857,7
-14.22167,121.65667,2008-12-04T20:00:04Z,Poecilostomatoida,Farranula concinna,10,7
-14.22833,121.66,2008-12-05T02:00:05Z,Poecilostomatoida,Ditrichocorycaeus dahli,5,7
-14.22333,121.65833,2008-12-05T14:00:05Z,Cyclopoid,Oithona plumifera,1.111,7
-14.22833,121.66,2008-12-05T02:00:05Z,Calanoid,Lucicutia gemina,0.476,7
-14.03667,121.85333,2008-06-27T02:00:27Z,Calanoid,Mecynocera clausi,7.143,7
-14.22667,121.65833,2008-12-04T08:00:04Z,Poecilostomatoida,Farranula gibbula,6.25,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Calanoid,Pleuromamma indica,0.69,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Poecilostomatoida,Oncaea tregoubovi complex,9.655,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Poecilostomatoida,Triconia dentipes,0.69,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Calanoid,Calocalanus plumulosus,0.69,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Poecilostomatoida,Oncaea scottodicarloi,2,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Poecilostomatoida,Oncaea ovalis complex,5.333,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Poecilostomatoida,Triconia umerus complex,0.667,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Poecilostomatoida,Triconia dentipes,1.333,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Cyclopoid,Oithona setigera,0.667,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Calanoid,Lucicutia flavicornis,0.667,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Poecilostomatoida,Triconia conifera complex,1.333,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Poecilostomatoida,Oncaea scottodicarloi,11.429,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Poecilostomatoida,Oncaea zernovi complex,2.857,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Cyclopoid,Oithona setigera,2.857,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Cyclopoid,Oithona plumifera,5.714,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Cyclopoid,Oithona fallax,5.714,7
-14.22667,121.65667,2008-07-01T02:00:01Z,Poecilostomatoida,Triconia similis complex,9.63,7
-14.22667,121.65667,2008-07-01T02:00:01Z,Poecilostomatoida,Oncaea zernovi complex,31.111,7
-14.22667,121.65667,2008-07-01T02:00:01Z,Calanoid,Clausocalanus arcuicornis,1.905,7
-14.22667,121.65667,2008-07-01T02:00:01Z,Cyclopoid,Oithona fallax,3.81,7
-14.22667,121.65667,2008-07-01T02:00:01Z,Cyclopoid,Oithona simplex,1.905,7
-14.22667,121.65667,2008-07-01T02:00:01Z,Calanoid,Clausocalanus furcatus,3.846,7
-14.22667,121.65667,2008-07-01T02:00:01Z,Cyclopoid,Oithona nana,3.846,7
-14.10167,121.85167,2008-12-02T08:00:02Z,Cyclopoid,Oithona plumifera,5,7
-14.10167,121.85167,2008-12-02T08:00:02Z,Cyclopoid,Oithona simplex,25,7
-14.1,121.85167,2008-12-02T14:00:02Z,Poecilostomatoida,Farranula curta,14.414,7
-14.1,121.85167,2008-12-02T14:00:02Z,Poecilostomatoida,Onychocorycaeus latus,7.207,7
-14.1,121.85167,2008-12-02T14:00:02Z,Poecilostomatoida,Triconia redacta,7.207,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Poecilostomatoida,Triconia umerus complex,5.714,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Poecilostomatoida,Farranula carinata,11.111,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Poecilostomatoida,Farranula carinata,2.778,7
-14.22667,121.65833,2008-12-04T14:00:04Z,Cyclopoid,Oithona plumifera,5.556,7
-14.22167,121.65667,2008-12-04T20:00:04Z,Calanoid,Pleuromamma gracilis,5,7
-14.22167,121.65667,2008-12-04T20:00:04Z,Calanoid,Paracalanus indicus,7.5,7
